portfolio_index,model_file,input_bits,entry_count,hash_count,bpi_count,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives,eval_time_sec,error
0,['portfolio6']_4input_512entry_20hash_32bpi.pickle.lzma,4,512,20,32,63.753,0.4515,0.6608,0.5365,1243,1510,638,11.1882,
0,['portfolio6']_8input_512entry_20hash_128bpi.pickle.lzma,8,512,20,128,63.4323,0.4491,0.6715,0.5382,1263,1549,618,94.767,
1,['portfolio6']_8input_128entry_20hash_32bpi.pickle.lzma,8,128,20,32,63.9155,0.5363,0.5966,0.5648,244,211,165,1.9849,
1,['portfolio6']_4input_512entry_5hash_8bpi.pickle.lzma,4,512,5,8,61.4203,0.508,0.5428,0.5248,222,215,187,1.5112,
1,['portfolio6']_4input_512entry_4hash_8bpi.pickle.lzma,4,512,4,8,62.476,0.5199,0.5746,0.5459,235,217,174,1.3337,
0,['portfolio6']_8input_512entry_3hash_128bpi.pickle.lzma,8,512,3,128,64.1411,0.4553,0.6614,0.5393,1244,1488,637,94.5102,
1,['portfolio6']_4input_128entry_1hash_16bpi.pickle.lzma,4,128,1,16,63.0518,0.5256,0.6015,0.561,246,222,163,1.68,
1,['portfolio6']_4input_4096entry_10hash_8bpi.pickle.lzma,4,4096,10,8,64.7793,0.5467,0.6015,0.5728,246,204,163,2.9622,
1,['portfolio6']_8input_512entry_10hash_16bpi.pickle.lzma,8,512,10,16,63.3397,0.529,0.6015,0.5629,246,219,163,1.5227,
1,['portfolio6']_8input_128entry_5hash_32bpi.pickle.lzma,8,128,5,32,62.9559,0.524,0.6137,0.5653,251,228,158,1.9739,
1,['portfolio6']_8input_1024entry_2hash_32bpi.pickle.lzma,8,1024,2,32,62.7639,0.5222,0.6039,0.5601,247,226,162,2.4904,
1,['portfolio6']_4input_4096entry_2hash_8bpi.pickle.lzma,4,4096,2,8,64.1075,0.5365,0.6284,0.5788,257,222,152,2.5082,
0,['portfolio6']_8input_1024entry_3hash_256bpi.pickle.lzma,8,1024,3,256,63.8711,0.4533,0.6709,0.5411,1262,1522,619,110.2898,
1,['portfolio6']_8input_4096entry_1hash_16bpi.pickle.lzma,8,4096,1,16,63.0518,0.5274,0.5648,0.5455,231,207,178,2.3637,
1,['portfolio6']_8input_256entry_20hash_32bpi.pickle.lzma,8,256,20,32,64.0115,0.5378,0.5917,0.5634,242,208,167,1.8112,
1,['portfolio6']_8input_2048entry_5hash_64bpi.pickle.lzma,8,2048,5,64,64.1075,0.5375,0.6137,0.5731,251,216,158,5.5634,
1,['portfolio6']_8input_1024entry_4hash_128bpi.pickle.lzma,8,1024,4,128,62.7639,0.5223,0.6015,0.5591,246,225,163,16.8382,
1,['portfolio6']_8input_4096entry_20hash_16bpi.pickle.lzma,8,4096,20,16,61.9962,0.5135,0.6039,0.5551,247,234,162,3.4827,
1,['portfolio6']_8input_2048entry_2hash_32bpi.pickle.lzma,8,2048,2,32,62.572,0.5199,0.6064,0.5598,248,229,161,3.2778,
1,['portfolio6']_4input_256entry_3hash_8bpi.pickle.lzma,4,256,3,8,64.0115,0.5348,0.6381,0.5819,261,227,148,1.618,
1,['portfolio6']_8input_256entry_4hash_64bpi.pickle.lzma,8,256,4,64,61.0365,0.503,0.6137,0.5529,251,248,158,4.3755,
1,['portfolio6']_8input_128entry_1hash_64bpi.pickle.lzma,8,128,1,64,62.0921,0.5142,0.6186,0.5616,253,239,156,3.6905,
1,['portfolio6']_8input_256entry_2hash_64bpi.pickle.lzma,8,256,2,64,62.38,0.5174,0.6186,0.5635,253,236,156,4.1721,
1,['portfolio6']_4input_4096entry_5hash_16bpi.pickle.lzma,4,4096,5,16,63.8196,0.5328,0.6357,0.5797,260,228,149,6.0216,
0,['portfolio6']_4input_4096entry_5hash_64bpi.pickle.lzma,4,4096,5,64,63.2636,0.4481,0.68,0.5402,1279,1575,602,71.0224,
1,['portfolio6']_8input_512entry_5hash_16bpi.pickle.lzma,8,512,5,16,62.0921,0.5149,0.5917,0.5506,242,228,167,1.917,
1,['portfolio6']_8input_512entry_4hash_16bpi.pickle.lzma,8,512,4,16,64.3954,0.5415,0.6064,0.5721,248,210,161,1.5683,
1,['portfolio6']_4input_128entry_3hash_4bpi.pickle.lzma,4,128,3,4,62.0921,0.5148,0.5941,0.5516,243,229,166,0.8244,
1,['portfolio6']_4input_256entry_2hash_8bpi.pickle.lzma,4,256,2,8,63.4357,0.5275,0.6577,0.5854,269,241,140,1.1314,
1,['portfolio6']_4input_256entry_10hash_16bpi.pickle.lzma,4,256,10,16,64.0115,0.5351,0.6333,0.5801,259,225,150,1.6538,
1,['portfolio6']_4input_128entry_4hash_16bpi.pickle.lzma,4,128,4,16,62.6679,0.5198,0.643,0.5749,263,243,146,1.641,
1,['portfolio6']_8input_1024entry_5hash_128bpi.pickle.lzma,8,1024,5,128,61.9002,0.5127,0.5941,0.5504,243,231,166,18.3811,
1,['portfolio6']_4input_4096entry_2hash_32bpi.pickle.lzma,4,4096,2,32,62.6679,0.5203,0.6259,0.5683,256,236,153,9.1772,
1,['portfolio6']_8input_256entry_20hash_64bpi.pickle.lzma,8,256,20,64,63.5317,0.5293,0.6406,0.5796,262,233,147,4.6774,
1,['portfolio6']_8input_1024entry_10hash_32bpi.pickle.lzma,8,1024,10,32,63.2438,0.5259,0.6455,0.5796,264,238,145,3.2813,
1,['portfolio6']_16input_256entry_20hash_128bpi.pickle.lzma,16,256,20,128,62.2841,0.5164,0.6161,0.5619,252,236,157,12.2557,
0,['portfolio6']_8input_256entry_4hash_128bpi.pickle.lzma,8,256,4,128,63.5336,0.4495,0.6629,0.5358,1247,1527,634,91.5971,
1,['portfolio6']_8input_1024entry_4hash_32bpi.pickle.lzma,8,1024,4,32,62.8599,0.5213,0.6577,0.5816,269,247,140,2.4495,
1,['portfolio6']_8input_2048entry_10hash_64bpi.pickle.lzma,8,2048,10,64,62.7639,0.5213,0.6284,0.5698,257,236,152,6.7165,
1,['portfolio6']_4input_4096entry_20hash_4bpi.pickle.lzma,4,4096,20,4,64.1075,0.5365,0.6284,0.5788,257,222,152,1.6917,
1,['portfolio6']_4input_2048entry_3hash_32bpi.pickle.lzma,4,2048,3,32,61.7083,0.5097,0.643,0.5686,263,253,146,6.5189,
1,['portfolio6']_8input_512entry_4hash_64bpi.pickle.lzma,8,512,4,64,62.6679,0.5202,0.6284,0.5692,257,237,152,5.4579,
1,['portfolio6']_8input_512entry_20hash_128bpi.pickle.lzma,8,512,20,128,61.5163,0.508,0.6235,0.5598,255,247,154,17.3863,
1,['portfolio6']_4input_1024entry_2hash_32bpi.pickle.lzma,4,1024,2,32,62.572,0.5186,0.6479,0.5761,265,246,144,5.0334,
1,['portfolio6']_8input_512entry_2hash_16bpi.pickle.lzma,8,512,2,16,63.1478,0.5249,0.6455,0.5789,264,239,145,2.2954,
1,['portfolio6']_8input_512entry_3hash_128bpi.pickle.lzma,8,512,3,128,62.8599,0.5223,0.6308,0.5714,258,236,151,14.7569,
1,['portfolio6']_8input_4096entry_1hash_32bpi.pickle.lzma,8,4096,1,32,63.0518,0.5237,0.6479,0.5792,265,241,144,4.1956,
0,['portfolio6']_8input_512entry_4hash_128bpi.pickle.lzma,8,512,4,128,63.6686,0.4515,0.6725,0.5403,1265,1537,616,96.5662,
1,['portfolio6']_4input_128entry_2hash_32bpi.pickle.lzma,4,128,2,32,62.7639,0.5208,0.643,0.5755,263,242,146,2.9567,
1,['portfolio6']_8input_256entry_4hash_128bpi.pickle.lzma,8,256,4,128,61.3244,0.5059,0.6259,0.5596,256,250,153,14.4723,
1,['portfolio6']_8input_1024entry_3hash_256bpi.pickle.lzma,8,1024,3,256,62.6679,0.5199,0.6381,0.573,261,241,148,29.1091,
1,['portfolio6']_4input_512entry_20hash_32bpi.pickle.lzma,4,512,20,32,62.6679,0.5201,0.6333,0.5711,259,239,150,5.0717,
1,['portfolio6']_4input_4096entry_5hash_64bpi.pickle.lzma,4,4096,5,64,62.38,0.5166,0.6455,0.5739,264,247,145,19.909,
2,['portfolio6']_8input_128entry_20hash_32bpi.pickle.lzma,8,128,20,32,65.3089,0.4485,0.5903,0.5097,788,969,547,7.7511,
2,['portfolio6']_4input_512entry_5hash_8bpi.pickle.lzma,4,512,5,8,64.9657,0.4456,0.6015,0.512,803,999,532,4.9692,
2,['portfolio6']_4input_512entry_4hash_8bpi.pickle.lzma,4,512,4,8,63.8902,0.4346,0.6052,0.5059,808,1051,527,4.3107,
1,['portfolio6']_8input_512entry_4hash_128bpi.pickle.lzma,8,512,4,128,62.7639,0.5207,0.6455,0.5764,264,243,145,20.4195,
2,['portfolio6']_4input_4096entry_10hash_8bpi.pickle.lzma,4,4096,10,8,65.3547,0.4497,0.6,0.5141,801,980,534,6.58,
2,['portfolio6']_4input_128entry_1hash_16bpi.pickle.lzma,4,128,1,16,63.6384,0.4325,0.6097,0.5061,814,1068,521,5.9755,
2,['portfolio6']_8input_512entry_10hash_16bpi.pickle.lzma,8,512,10,16,63.4554,0.4316,0.6195,0.5088,827,1089,508,4.8021,
0,['portfolio6']_8input_2048entry_3hash_256bpi.pickle.lzma,8,2048,3,256,64.0229,0.4545,0.6672,0.5407,1255,1506,626,120.0769,
2,['portfolio6']_8input_128entry_5hash_32bpi.pickle.lzma,8,128,5,32,62.6773,0.4267,0.6449,0.5136,861,1157,474,6.8129,
2,['portfolio6']_8input_1024entry_2hash_32bpi.pickle.lzma,8,1024,2,32,63.73,0.4358,0.6352,0.5169,848,1098,487,7.0595,
2,['portfolio6']_4input_4096entry_2hash_8bpi.pickle.lzma,4,4096,2,8,64.2563,0.4414,0.6404,0.5226,855,1082,480,6.4955,
2,['portfolio6']_8input_4096entry_1hash_16bpi.pickle.lzma,8,4096,1,16,63.524,0.4315,0.6112,0.5059,816,1075,519,5.6894,
1,['portfolio6']_8input_2048entry_3hash_256bpi.pickle.lzma,8,2048,3,256,62.1881,0.5149,0.6333,0.568,259,244,150,41.2125,
2,['portfolio6']_8input_4096entry_20hash_16bpi.pickle.lzma,8,4096,20,16,62.9291,0.4269,0.6232,0.5067,832,1117,503,6.0618,
2,['portfolio6']_8input_256entry_20hash_32bpi.pickle.lzma,8,256,20,32,64.4851,0.444,0.6442,0.5257,860,1077,475,6.5768,
2,['portfolio6']_4input_256entry_3hash_8bpi.pickle.lzma,4,256,3,8,64.1419,0.4414,0.6539,0.527,873,1105,462,3.866,
2,['portfolio6']_8input_2048entry_2hash_32bpi.pickle.lzma,8,2048,2,32,62.9062,0.425,0.6067,0.4998,810,1096,525,8.6654,
2,['portfolio6']_4input_4096entry_5hash_16bpi.pickle.lzma,4,4096,5,16,63.0435,0.4294,0.6382,0.5134,852,1132,483,9.361,
2,['portfolio6']_8input_256entry_4hash_64bpi.pickle.lzma,8,256,4,64,63.1579,0.4269,0.6015,0.4994,803,1078,532,18.6854,
2,['portfolio6']_8input_128entry_1hash_64bpi.pickle.lzma,8,128,1,64,62.5629,0.4258,0.6472,0.5137,864,1165,471,16.3654,
2,['portfolio6']_8input_2048entry_5hash_64bpi.pickle.lzma,8,2048,5,64,63.0206,0.4282,0.6277,0.5091,838,1119,497,26.7598,
2,['portfolio6']_8input_512entry_5hash_16bpi.pickle.lzma,8,512,5,16,63.3181,0.4314,0.6315,0.5126,843,1111,492,4.472,
2,['portfolio6']_8input_512entry_4hash_16bpi.pickle.lzma,8,512,4,16,63.7986,0.4354,0.624,0.5129,833,1080,502,4.5101,
0,['portfolio6']_4input_4096entry_3hash_128bpi.pickle.lzma,4,4096,3,128,63.4492,0.45,0.6821,0.5423,1283,1568,598,131.8563,
2,['portfolio6']_4input_128entry_3hash_4bpi.pickle.lzma,4,128,3,4,63.5469,0.4343,0.639,0.5171,853,1111,482,2.6182,
1,['portfolio6']_4input_4096entry_3hash_128bpi.pickle.lzma,4,4096,3,128,62.8599,0.5212,0.6626,0.5834,271,249,138,56.7143,
2,['portfolio6']_4input_256entry_2hash_8bpi.pickle.lzma,4,256,2,8,62.3112,0.4253,0.6652,0.5188,888,1200,447,4.0188,
2,['portfolio6']_8input_256entry_2hash_64bpi.pickle.lzma,8,256,2,64,62.7231,0.4278,0.6524,0.5168,871,1165,464,18.6434,
2,['portfolio6']_4input_256entry_10hash_16bpi.pickle.lzma,4,256,10,16,63.1121,0.4299,0.6367,0.5133,850,1127,485,6.9131,
2,['portfolio6']_4input_128entry_4hash_16bpi.pickle.lzma,4,128,4,16,62.6316,0.4262,0.6442,0.513,860,1158,475,7.4186,
2,['portfolio6']_4input_4096entry_2hash_32bpi.pickle.lzma,4,4096,2,32,62.6773,0.4269,0.6479,0.5147,865,1161,470,17.495,
2,['portfolio6']_8input_1024entry_10hash_32bpi.pickle.lzma,8,1024,10,32,62.6316,0.4275,0.6584,0.5184,879,1177,456,7.4374,
2,['portfolio6']_8input_256entry_20hash_64bpi.pickle.lzma,8,256,20,64,62.8833,0.429,0.6494,0.5167,867,1154,468,16.5621,
2,['portfolio6']_8input_1024entry_4hash_32bpi.pickle.lzma,8,1024,4,32,62.54,0.4261,0.6517,0.5153,870,1172,465,5.577,
2,['portfolio6']_8input_2048entry_10hash_64bpi.pickle.lzma,8,2048,10,64,62.4256,0.4246,0.6472,0.5128,864,1171,471,25.1685,
2,['portfolio6']_4input_2048entry_3hash_32bpi.pickle.lzma,4,2048,3,32,62.1968,0.423,0.6524,0.5133,871,1188,464,9.9575,
2,['portfolio6']_4input_4096entry_20hash_4bpi.pickle.lzma,4,4096,20,4,62.9977,0.4324,0.6757,0.5273,902,1184,433,3.6011,
2,['portfolio6']_8input_1024entry_4hash_128bpi.pickle.lzma,8,1024,4,128,63.4554,0.4323,0.6262,0.5115,836,1098,499,83.537,
